"gvkey","tic","conm","PC1","PC2","PC3","prccq","growth","big_growth"
1613,"AP","AMPCO-PITTSBURGH CORP",1.54591085902524,0.603225223718475,-0.224096129071565,3.1,-0.75,"NO"
1618,"AXR","AMREP CORP",1.58107416983336,0.437956317668338,-0.286821985759885,6.66,-0.0719839478304489,"NO"
1632,"ADI","ANALOG DEVICES",-1.13291091390547,-0.235668983186779,-0.24979005375149,83.71,-0.083132530120482,"NO"
1659,"ANDE","ANDERSONS INC",1.25246945743049,-0.103932173862643,-0.216694707039166,29.89,-0.0404494382022471,"NO"
1661,"NBR","NABORS INDUSTRIES LTD",1.02117380933779,0.835464476995975,0.547592269286264,2,-0.707174231332357,"NO"
1678,"APA","APACHE CORP",-1.31807303661665,-0.251084910978041,-1.35145175395452,26.25,-0.378256750355282,"NO"
1686,"APOG","APOGEE ENTERPRISES INC",1.35843014537727,-0.178756765146416,-0.337158474870258,36.45,-0.27143713771737,"NO"
1690,"AAPL","APPLE INC",-57.616786639354,1.73333045318119,-26.7570408561185,157.74,-0.0678957631625597,"NO"
1704,"AMAT","APPLIED MATERIALS INC",-5.61376228203348,0.234691245636091,-1.96480966735409,32.88,-0.417331206804891,"NO"
1706,"EPAC","ACTUANT CORP  -CL A",1.42267259831746,0.365899718053121,-0.239372722638281,25.6,-0.0303030303030302,"NO"
1712,"TREC","TRECORA RESOURCES",1.47942658747109,0.296412539975516,-0.24359178906626,7.8,-0.422222222222222,"NO"
1722,"ADM","ARCHER-DANIELS-MIDLAND CO",-5.05521438905333,0.236679547366943,-1.83442223582454,40.97,0.0222055888223553,"NO"
1743,"ARCB","ARCBEST CORP",1.30695767079736,-0.0773948073293192,-0.228366156090799,34.26,-0.0416783216783217,"NO"
1773,"ARW","ARROW ELECTRONICS INC",-0.712392384268577,-0.56957351268754,-0.0164994767771318,68.95,-0.14251958711603,"NO"
1794,"ASH","ASHLAND GLOBAL HOLDINGS INC",1.28731485984939,0.301730356141432,-0.234278767853577,70.96,-0.00337078651685406,"NO"
1820,"ALOT","ASTRONOVA INC",1.57819421806765,0.308316706022517,-0.226905366668115,19.32,0.533333333333333,"YES"
1823,"ATRO","ASTRONICS CORP",1.468658714517,0.216100270479843,-0.16526748081395,30.45,-0.265734265734266,"NO"
1864,"REX","REX AMERICAN RESOURCES CORP",1.43856173171901,-0.63808250711193,-0.381962167350002,74.17,-0.158879564527104,"NO"
1878,"ADSK","AUTODESK INC",1.57577419278663,0.449807461113657,0.425761930256906,129.25,0.034330985915493,"NO"
1891,"ADP","AUTOMATIC DATA PROCESSING",-1.80534745076767,-0.468219998865616,-0.0807198638414245,131.12,0.11886679750832,"NO"
1913,"AVY","AVERY DENNISON CORP",0.646690210569,-0.493232722111523,-0.0680440884612593,89.83,-0.217917464739683,"NO"
1919,"AVT","AVNET INC",0.4965523849306,-0.011207024765781,-0.148088132246988,36.1,-0.08884401817264,"NO"
1926,"AZZ","AZZ INC",1.44125665522201,0.133667423337081,-0.303472712483542,47.74,-0.00748440748440747,"NO"
1932,"BTI","BRITISH AMER TOBACCO PLC",-82.2220577988597,-1.90467742537141,-95.6317689634942,31.86,-0.524406627854904,"NO"
1949,"BRT","BRT APARTMENTS CORP",1.53129080661381,0.218699980208322,0.042914681444587,11.44,-0.0296861747243426,"NO"
1968,"BMI","BADGER METER INC",1.42327019049277,0.0812133918078217,-0.0559971674364647,49.21,0.0294979079497909,"NO"
1979,"BCPC","BALCHEM CORP  -CL B",1.30402864867472,-0.51280466400976,-0.272155469232493,78.35,-0.0279156327543424,"NO"
1982,"PTVCB","PROTECTIVE INSURANCE CORP",1.44931661115941,0.004209103894852,-0.0259298468769356,16.65,-0.304801670146138,"NO"
1988,"BLL","BALL CORP",-0.77514544750795,0.264130988655224,-0.257974337310293,45.98,0.214795244385733,"NO"
2002,"BPOP","POPULAR INC",0.266681601370414,0.202666074073248,1.31998882423115,47.22,0.330515638207946,"YES"
2005,"BOH","BANK OF HAWAII CORP",0.91820346135345,-0.663619830435244,0.171403031155788,67.32,-0.214469078179697,"NO"
2019,"BK","BANK OF NEW YORK MELLON CORP",-13.7496318393434,1.1314083052689,5.383533403325,47.07,-0.126067582621612,"NO"
2049,"B","BARNES GROUP INC",1.25021348494347,0.0221093851169806,-0.0378985539421741,53.62,-0.152520941994626,"NO"
2055,"GOLD","BARRICK GOLD CORP",-2.22097618923408,0.76442704245726,0.962858523993624,13.54,-0.0642709053213546,"NO"
2080,"BSET","BASSETT FURNITURE INDS",1.49071981840722,-0.0126812027201394,-0.196710816898153,21.03,-0.45234375,"NO"
2086,"BAX","BAXTER INTERNATIONAL INC",-1.17332310575079,0.222790691394083,0.360099785680797,65.82,0.0182549504950494,"NO"
2101,"AIT","APPLIED INDUSTRIAL TECH INC",1.30891995537639,-0.2780254240774,-0.280691867821014,53.94,-0.207929515418502,"NO"
2111,"BDX","BECTON DICKINSON & CO",-1.43168265222404,-0.457968684629451,0.915187394672761,225.32,0.052602074184808,"NO"
2124,"BELFB","BEL FUSE INC",1.58652801819627,0.508444981083409,-0.0367960292563501,18.42,-0.26832174776564,"NO"
2136,"VZ","VERIZON COMMUNICATIONS INC",-50.5397960489204,1.30879803392789,-40.0830420751216,56.22,0.0621575665973928,"NO"
2176,"BRK.B","BERKSHIRE HATHAWAY",-90.5857781758744,0.436652457750525,-73.5601734451258,204.18,0.0300676016547271,"NO"
2184,"BBY","BEST BUY CO INC",-1.14545754715368,-0.0971087233893824,-0.632890234325581,70.16,0.253304751697035,"NO"
2220,"BIO","BIO-RAD LABORATORIES INC",0.972046371142664,-1.08419110928022,-0.244973652376961,232.22,-0.0270247622239912,"NO"
2259,"BKH","BLACK HILLS CORP",0.984519112316195,-0.406057737104683,-0.0719604021169241,62.78,0.0444185659624023,"NO"
2269,"HRB","BLOCK H & R INC",1.58866665647658,0.408372750818553,0.252501918294004,26.54,0.0727566693613582,"NO"
2270,"VAL","VALARIS PLC",0.681557580072741,1.15219352162709,0.682268070736446,3.56,-0.397631133671743,"NO"
2277,"BRRE","BLUE RIDGE REAL ESTATE CO",1.59153867678364,0.375953675064812,-0.0372544135882933,6.39,-0.20125,"NO"
2285,"BA","BOEING CO",-14.6996084927142,-2.37472661839456,-7.43043397368628,322.5,0.0935539656166287,"NO"
2312,"RHI","ROBERT HALF INTL INC",0.782977113998382,-0.152078232128227,-0.151891523227572,57.2,0.0298883687432482,"NO"
2337,"RFP","RESOLUTE FOREST PRODUCTS INC",1.1452037686653,0.586201774995193,-0.00685698228676632,7.93,-0.282352941176471,"NO"
2342,"BWL.A","BOWL AMERICA INC  -CL A",1.61747642600037,0.224239669038749,-0.159026255798292,16.2,0.0799999999999999,"NO"
2352,"BRC","BRADY CORP",1.42996637786568,0.0666634784465893,-0.284091575355919,40.29,0.0588699080157688,"NO"
2369,"BAM","BROOKFIELD ASSET MANAGEMENT",-15.1906524468763,1.5553772873654,1.55946119439407,38.35,-0.119200734956362,"NO"
2390,"BRID","BRIDGFORD FOODS CORP",1.53676035799181,0.225061966275652,-0.211820764511675,16.77,0.31015625,"YES"
2393,"BGG","BRIGGS & STRATTON",1.50528188686967,0.383256249618632,-0.235043863984588,13.08,-0.484430429641309,"NO"
2403,"BMY","BRISTOL-MYERS SQUIBB CO",-2.79619524321802,0.735252774152584,4.83854782921913,51.98,-0.151762402088773,"NO"
2410,"BP","BP PLC",-25.5577339209595,2.32461853346259,1.91513550885232,37.92,-0.0977872947894361,"NO"
2411,"BTY10","BT GROUP PLC",-5.35665595246588,0.642887776086437,0.404080509058257,15.2,-0.165751920965971,"NO"
2435,"BF.B","BROWN FORMAN CORP",0.241118232762282,-0.0209700670822,-0.467934798050542,46.34,-0.187302700806734,"NO"
2436,"CAL","CALERES INC",1.22847001868887,0.0828346639813115,-0.331815885564878,34.2,0.251372118551043,"NO"
2444,"BC","BRUNSWICK CORP",0.970139738611925,0.0509777047444395,0.0833396949735805,46.45,-0.158819268381021,"NO"
2448,"MTRN","MATERION CORP",1.48542195955177,0.175393438745435,-0.18620478441563,44.99,-0.0742798353909465,"NO"
2485,"CXEE","CHINA XUEFENG ENVIRON ENGR",1.55672952875109,0.30027398092728,-0.157357674478968,3.5,-0.158653846153846,"NO"
2497,"MTZ","MASTEC INC",0.618194866739745,-0.284856632214297,-0.564833871583608,40.56,-0.171399387129724,"NO"
2504,"UIS","UNISYS CORP",1.09232213390168,0.413268093823593,0.0837255610781543,11.63,0.426993865030675,"YES"
2536,"RAMP","LIVERAMP HOLDINGS INC",1.42461136249365,0.442238455184386,-0.0925786015252396,38.63,0.40166908563135,"YES"
2547,"CI","CIGNA CORP",-4.1736303933564,-1.23627635441951,-0.537053455258806,189.92,-0.064848096902851,"NO"
2556,"CSS","CSS INDUSTRIES INC",1.4938133728326,0.0498552004759349,-0.293085148115879,8.97,-0.677685950413223,"NO"
2558,"CNA","CNA FINANCIAL CORP",-1.18448871842002,-0.194011364805345,0.089626516669876,44.15,-0.167766258246937,"NO"
2573,"CSPI","CSP INC",1.63117122631629,0.309412859644142,-0.0488268186940369,9.81,-0.37963220600511,"NO"
2574,"CSX","CSX CORP",-7.95548571180122,-0.439304274083207,-8.44499255941099,62.13,0.129431012543174,"NO"
2577,"CTS","CTS CORP",1.44492845740661,0.307525234765143,-0.0730614578905751,25.89,0.00543689320388352,"NO"
2581,"CVV","CVD EQUIPMENT CORP",1.58855477274141,0.244033665718416,-0.0873808360963983,3.55,-0.694492254733219,"NO"
2593,"CBT","CABOT CORP",1.44872883090492,0.206291454603381,0.0662869952224371,42.94,-0.302808897548303,"NO"
2596,"CACI","CACI INTL INC  -CL A",0.906893043433687,-1.60638570954997,-0.271454696889545,144.03,0.0882508500188894,"NO"
2615,"CAMP","CALAMP CORP",1.5250109325927,0.316126236340033,-0.22363862399114,17.7,-0.225382932166302,"NO"
2628,"CWT","CALIFORNIA WATER SERVICE GP",1.36330231216591,0.210219075889865,-0.00801090529115152,47.66,0.0509371554575523,"NO"
2663,"CPB","CAMPBELL SOUP CO",0.346058697182087,-0.106182935930982,-0.447610237478283,37.41,-0.2102596580114,"NO"
2710,"STZ","CONSTELLATION BRANDS",-1.45979597133932,-1.60887963738857,-1.18674701286,195.76,-0.100326301760191,"NO"
2721,"CAJ","CANON INC",-6.0964055475326,0.609858706861215,-0.627641846254759,27.6,-0.262032085561497,"NO"
2735,"CPTP","CAPITAL PROPERTIES INC",1.56814619755376,0.177117055746225,0.0839055009005338,15.25,0.0900643316654753,"NO"
2751,"CAH","CARDINAL HEALTH INC",-5.40736112199972,-0.249927485675018,-2.52050038439985,44.6,-0.272074424677656,"NO"
2771,"CSL","CARLISLE COS INC",0.629229505006948,-0.829867812133205,-0.367722154098242,100.52,-0.115530136383634,"NO"
2787,"CRS","CARPENTER TECHNOLOGY CORP",1.21462405117698,-0.202326292635487,-0.46936148554861,35.61,-0.30162777015101,"NO"
2807,"CASY","CASEYS GENERAL STORES INC",1.05784817884303,-0.59765654476021,-0.231087331080877,126.11,0.10072444793576,"NO"
2817,"CAT","CATERPILLAR INC",-3.90633379082245,0.0382221280818054,3.63947606503702,127.07,-0.193615941109278,"NO"
2818,"CATO","CATO CORP  -CL A",1.4607489762978,0.228937140922439,-0.250198548949859,19.28,0.499222395023328,"YES"
2820,"CVCO","CAVCO INDUSTRIES INC",1.39319380751684,-0.913373646526348,-0.291156690309151,130.38,-0.145609436435125,"NO"
2884,"CTL","CENTURYLINK INC",-5.16706306010978,0.472059844481179,-0.87217548141214,15.15,-0.0917266187050359,"NO"
2940,"MGLN","MAGELLAN HEALTH INC",0.9279698233138,-0.780589988716995,-0.0365179440283114,56.89,-0.410771620921802,"NO"
2942,"CMD","CANTEL MEDICAL CORP",1.42062264665594,-0.0790866253665676,-0.196324616995362,79.15,-0.193005709624796,"NO"
2960,"CHE","CHEMED CORP",1.10028903570676,-1.77847024022151,0.0490809707161417,283.28,0.165665377335199,"NO"
2968,"JPM","JPMORGAN CHASE & CO",-81.3618076377327,7.76776843320498,40.8119754323415,97.62,-0.0871516738357957,"NO"
2986,"CPK","CHESAPEAKE UTILITIES CORP",1.33177069635404,-0.479276763211773,-0.0174559585419076,81.3,0.0350095480585614,"NO"
2991,"CVX","CHEVRON CORP",-23.0377945327477,0.715478756152472,-7.44178084782112,108.79,-0.13100087866443,"NO"
2999,"CVR","CHICAGO RIVET & MACHINE CO",1.52166990115439,-0.0534957546727714,-0.185305916008218,31.5,-0.00943396226415097,"NO"
3007,"EAT","BRINKER INTL INC",1.23510611219741,-0.0660884361664864,-0.157917677206336,43.98,0.132337796086509,"NO"
3026,"CHD","CHURCH & DWIGHT INC",-0.153746946060588,-0.134903257986681,-0.868872809351752,65.76,0.310743472194539,"YES"
3028,"CHDN","CHURCHILL DOWNS INC",0.968346879408204,-2.50446252271398,-0.00527217883064893,243.94,0.0483025354533735,"NO"
3036,"CBB","CINCINNATI BELL INC",1.37300852027445,0.361898263234304,0.146373900918611,7.78,-0.626858513189448,"NO"
3062,"CTAS","CINTAS CORP",0.503389199210174,-0.787125900782546,-0.262891296454137,187.38,0.190167682926829,"NO"
3107,"CLF","CLEVELAND-CLIFFS INC",0.317022653549486,0.346422505436098,-0.57162578027239,7.69,0.0665742024965326,"NO"
3121,"CLX","CLOROX CO/DE",0.468652630339887,-0.967215372297045,-0.592261792823399,154.14,0.0363049616780959,"NO"
3138,"COKE","COCA COLA CONSOLIDATED INC",1.01652489774976,-1.88182130308515,-0.250479095318795,177.38,-0.175973241661247,"NO"
3144,"KO","COCA-COLA CO",-10.0696607070681,1.78384251354178,8.8052001580081,47.35,0.0320401046207498,"NO"
3153,"CDE","COEUR MINING INC",1.06257724647799,0.541202734243602,-0.0931131689383791,4.47,-0.404,"NO"
3157,"COHR","COHERENT INC",1.22799697511625,-1.62983819811773,-0.0322539792358262,105.71,-0.625434058535894,"NO"
3158,"COHU","COHU INC",1.46491160478781,0.161086077956487,-0.0689197022266303,16.07,-0.267881548974943,"NO"
3170,"CL","COLGATE-PALMOLIVE CO",-3.43425389996156,0.118368365405051,-0.492314425704605,59.52,-0.211133200795229,"NO"
3203,"CCF","CHASE CORP",1.54090971651396,-0.418052370916543,-0.293543869575621,112.67,-0.107917656373713,"NO"
3221,"AON","AON PLC",-0.711987044093811,-0.627302501139455,0.329374202286734,145.36,0.0847761194029852,"NO"
3226,"CMCSA","COMCAST CORP",-42.1729943908378,1.71563119620388,-31.002998934492,34.05,-0.149812734082397,"NO"
3231,"CMA","COMERICA INC",-0.679163414556319,-0.420230878749052,0.562080604850517,68.69,-0.208731712936298,"NO"
3238,"CBSH","COMMERCE BANCSHARES INC",0.631506306978594,-0.33601056466024,0.158202545270881,56.37,0.00949140401146121,"NO"
3243,"C","CITIGROUP INC",-28.0009408074219,7.03572286049931,80.4796905834891,52.06,-0.300362854455046,"NO"
3246,"CMC","COMMERCIAL METALS",1.16362607454274,0.280301366671376,-0.264926613595089,19.27,-0.0287298387096774,"NO"
3275,"JCS","COMMUNICATIONS SYSTEMS INC",1.59409290552294,0.544133809419004,-0.0781251925307043,2.03,-0.429775280898876,"NO"
3278,"CAR","AVIS BUDGET GROUP INC",0.0917866062948821,-0.313996141579269,-0.337977219492079,22.48,-0.487693710118505,"NO"
3336,"DXC","DXC TECHNOLOGY CO",-2.05945565330387,-0.369976750045377,-1.20435828606746,53.17,-0.43972602739726,"NO"
3342,"CTG","COMPUTER TASK GROUP INC",1.53957142247784,0.358054596506102,0.0327872016187327,4.08,-0.2,"NO"
3358,"CMTL","COMTECH TELECOMMUN",1.53300545696872,0.306709224898997,-0.151276657924653,27.92,0.298000929800093,"NO"
3362,"CAG","CONAGRA BRANDS INC",-0.2837247050885,0.252588116253664,-0.421810366748001,32.34,-0.133672649343691,"NO"
3382,"SSTK","SHUTTERSTOCK INC",1.50346758325585,0.238739357905053,-0.0653657649429184,36.01,-0.163141993957704,"NO"
3410,"TCI","TRANSCONTINENTAL RLTY INVS",1.58693635178229,0.722723771116211,0.102621881879206,28.32,-0.0957854406130268,"NO"
3413,"ED","CONSOLIDATED EDISON INC",-2.26930423268594,-0.477546950676832,-0.703788643855675,76.46,-0.0999411418481461,"NO"
3424,"BH","BIGLARI HOLDINGS INC",0.613050811921602,-9.6245617905198,0.0915749542642946,113.58,-0.725916988416988,"NO"
3429,"CTO","CONSOLIDATED TOMOKA LAND CO",1.39255669824262,-0.888210389652775,-0.0017184163355901,52.5,-0.173228346456693,"NO"
3439,"CMS","CMS ENERGY CORP",-0.0859415454699387,0.131991423732013,0.280687704423709,49.65,0.0496828752642706,"NO"
3465,"CUO","CONTINENTAL MATERIALS CORP",1.54430469177143,0.21102090310455,-0.194513751298743,10.811,-0.431,"NO"
3469,"CLR","CONTINENTAL RESOURCES INC",-0.620964997169621,0.0874572500728269,-1.64308045718771,40.19,-0.241268642627903,"NO"
3502,"CTB","COOPER TIRE & RUBBER CO",1.12806325823666,0.0831682674328551,-0.0597794993471626,32.33,-0.0854314002828855,"NO"
3504,"COO","COOPER COS INC (THE)",0.680429005310427,-1.59987102360003,-0.261900609155116,258.31,0.0751269458087073,"NO"
3505,"TAP","MOLSON COORS BREWING CO",-2.43292369005275,-0.804244140020141,-1.69129121378034,56.16,-0.315706104544901,"NO"
3532,"GLW","CORNING INC",-1.77241206474392,0.964461830768722,4.70670801449126,30.21,-0.0556423882463269,"NO"
3533,"CNIG","CORNING NATURAL GAS HLDG CP",1.63920229253686,0.151954154677583,-0.127322810094274,18.5,-0.0512820512820513,"NO"
3562,"CUZ","COUSINS PROPERTIES INC",0.674016881468006,0.761343013156743,0.257986406619967,7.9,-0.145945945945946,"NO"
3570,"CBRL","CRACKER BARREL OLD CTRY STOR",1.12216838365559,-1.98149981223584,-0.120694347815232,158.68,0.0163325433933261,"NO"
3580,"CR","CRANE CO",1.00248671736327,-0.363780688136728,-0.0794476976689465,72.18,-0.190988567585743,"NO"
3581,"CRD.A","CRAWFORD & CO",1.38524531375648,0.29699696325598,0.022434115358704,8.9,-0.0748440748440747,"NO"
3592,"OMF","ONEMAIN HOLDINGS INC",0.343782785786776,0.175323557313104,0.376309074853008,24.29,-0.0654097729896114,"NO"
3619,"CCK","CROWN HOLDINGS INC",0.40289034200608,0.00365383459983669,0.0626093491809641,41.57,-0.260977777777778,"NO"
3622,"CRWS","CROWN CRAFTS INC",1.58120002286488,0.369111799886078,-0.330649471336281,5.4,-0.162790697674419,"NO"
3639,"CUB","CUBIC CORP",1.5219881008704,0.409917410570104,-0.228716177655346,53.74,-0.0883799830364716,"NO"
3643,"CFR","CULLEN/FROST BANKERS INC",0.357298489111376,-0.874841386327836,0.353213130097123,87.94,-0.070892762810354,"NO"
3647,"CULP","CULP INC",1.54721508875495,0.139132515646463,-0.329530346366868,23.15,-0.269716088328076,"NO"
3650,"CMI","CUMMINS INC",-1.10905339515958,-1.27326526805589,0.298715916160479,133.64,-0.243432971014493,"NO"
3662,"CW","CURTISS-WRIGHT CORP",0.940195860366492,-0.801513311430729,-0.264860671172132,102.12,-0.161920393926959,"NO"
3691,"GTBP","GT BIOPHARMA INC",1.73836346131078,1.38843935817725,-0.113674774936805,0.65,-0.853932584269663,"NO"
3708,"WEN","WENDY'S CO",0.580464690393328,0.274371386199342,-0.162870602715437,15.61,-0.0493300852618759,"NO"
3734,"DAN","DANA INC",0.824974435808181,0.287414454593723,0.229583512718623,13.63,-0.574195563886285,"NO"
3735,"DHR","DANAHER CORP",-4.93353406480979,-0.0655865804679361,-1.86465848247997,103.12,0.110967463908641,"NO"
3761,"DAIO","DATA I/O CORP",1.56806829595368,0.29152749404461,-0.076286406907935,5,-0.584717607973422,"NO"
3806,"DWSN","DAWSON GEOPHYSICAL CO",1.62878344356154,0.64471618489357,-0.310392398625517,3.38,-0.319919517102616,"NO"
3813,"TGT","TARGET CORP",-4.37185817094492,-0.0935469943739799,-1.02164530946868,83.63,0.4164972899729,"YES"
3835,"DE","DEERE & CO",-4.78229544052464,-0.719596354105328,-0.610309351178086,135.44,0.0192655027092113,"NO"
3851,"DAL","DELTA AIR LINES INC",-5.73572520872926,0.08477933006427,-0.881232920737215,49.9,-0.108928571428571,"NO"
3863,"DLX","DELUXE CORP",0.972509188800644,-0.676958656381615,-0.367395224999385,38.44,-0.499739718896408,"NO"
3897,"DTE","DTE ENERGY CO",-1.26052863318419,-0.88817775783672,-0.496807634842195,110.3,0.00767403617759915,"NO"
3905,"ATGE","ADTALEM GLOBAL EDUCATION INC",1.48737197020798,0.279514009614011,0.075614270136425,47.32,0.125326991676576,"NO"
3937,"PYX","PYXUS INTERNATIONAL INC",1.29316516960204,-1.08990011952168,-0.354736019541347,11.86,-0.104905660377359,"NO"
3946,"DBD","DIEBOLD NIXDORF INC",1.35623796030433,0.810287262792961,0.284268662661162,2.49,-0.847706422018349,"NO"
3962,"NSYS","NORTECH SYSTEMS INC",1.63003044377381,0.651339814280373,-0.0977771193000134,3.55,-0.0803108808290156,"NO"
3964,"DDS","DILLARDS INC  -CL A",1.04873927044948,-0.195771305681022,-0.220580291627953,70.42,0.386220472440945,"YES"
3969,"DIOD","DIODES INC",1.42448246533113,0.322317379552209,0.0246903148666714,32.26,0.12521799790722,"NO"
3980,"DIS","DISNEY (WALT) CO",-13.5111641769522,-0.0631728501110944,-6.45377735080281,109.65,0.0199051251046414,"NO"
4001,"DXYN","DIXIE GROUP INC",1.57002751944586,0.526388746857272,-0.185959030485111,0.7094,-0.81574025974026,"NO"
4016,"DG","DOLLAR GENERAL CORP",-0.999271015652444,-0.297625012536144,-0.65669935245864,111.38,0.377783275606135,"YES"
4029,"D","DOMINION ENERGY INC",-5.04441438124082,-0.300487008700113,-2.26676428212189,71.46,-0.118430792005922,"NO"
4036,"DCI","DONALDSON CO INC",1.16205882464589,0.0634238517351306,-0.272769730578066,51.28,0.0862105486125821,"NO"
4040,"RRD","DONNELLEY (R R) & SONS CO",0.984052457932761,0.480619823656371,0.0159238076203725,3.96,-0.574193548387097,"NO"
4045,"DMLP","DORCHESTER MINERALS  -LP",1.50746547991269,0.0681419903962805,-0.179971015383634,14.64,-0.0368421052631578,"NO"
4058,"DOV","DOVER CORP",-0.36881537633235,-0.648163593316996,-0.771409392666323,70.95,-0.297455193583523,"NO"
